customer_id,checking_balance,savings_balance,total_balance,has_credit_card,has_personal_loan,has_mortgage,has_investment_account,has_business_account,product_count,digital_logins_90d,branch_visits_90d,support_calls_90d,monthly_deposits,monthly_card_spend,monthly_revenue,servicing_cost,monthly_profit,churn_probability,churn_risk_band,churned
CUST000195,10505.62,55459.5,65965.12,1,0,0,1,0,5,20,0,2,15368.21,5833.4,191.23,30,161.23,0.02,Low Risk,0
CUST000196,2096.38,2323.99,4420.37,0,0,0,0,0,3,16,1,1,1036.17,0.0,1.86,28,-26.14,0.08,Low Risk,0
CUST000197,5331.62,16843.68,22175.3,1,0,0,0,0,4,21,1,1,12624.41,3450.52,72.31,28,44.31,0.08,Low Risk,0
CUST000198,1416.52,0.0,1416.52,0,1,0,0,0,3,23,3,0,1806.81,0.0,45.47,30,15.47,0.02,Low Risk,0
CUST000199,220.72,2484.19,2704.91,0,0,0,0,0,3,29,1,2,2349.39,0.0,1.32,34,-32.68,0.08,Low Risk,0
CUST000200,986.48,14657.48,15643.96,0,0,0,0,0,3,23,2,1,2523.47,0.0,7.66,32,-24.34,0.14,Low Risk,0
CUST000201,1331.36,5683.52,7014.88,0,0,0,0,0,3,20,0,1,1334.42,0.0,3.29,24,-20.71,0.14,Low Risk,0
CUST000202,1502.21,7182.27,8684.48,0,0,0,0,0,3,29,4,1,5230.55,0.0,4.09,40,-35.91,0.14,Low Risk,0
CUST000203,515.19,11143.54,11658.73,1,0,0,0,0,4,23,3,0,4128.48,942.93,22.72,30,-7.28,0.14,Low Risk,0
CUST000204,2100.35,10829.94,12930.29,1,0,0,0,0,4,20,1,1,5351.07,2368.45,48.75,28,20.75,0.02,Low Risk,0
CUST000205,13442.77,30430.19,43872.95,0,0,0,0,0,3,17,0,1,14686.61,0.0,19.7,24,-4.3,0.08,Low Risk,0
CUST000206,4669.23,25226.49,29895.73,1,1,0,0,0,5,16,0,1,8659.94,2275.69,100.13,24,76.13,0.1,Low Risk,0
CUST000207,375.22,3857.97,4233.19,1,0,0,0,1,5,28,1,0,2890.52,428.34,84.76,22,62.76,0.02,Low Risk,0
CUST000208,11097.75,0.0,11097.75,1,0,0,0,0,3,23,6,0,30067.99,3438.66,65.6,42,23.6,0.08,Low Risk,0
CUST000209,6334.43,14748.45,21082.88,0,0,1,0,0,4,25,1,0,0.0,0.0,94.49,22,72.49,0.18,Medium Risk,1
CUST000210,1909.04,2327.76,4236.8,1,0,0,0,0,4,19,1,3,3015.04,1136.46,22.26,40,-17.74,0.08,Low Risk,0
CUST000211,1366.03,1574.78,2940.82,1,0,1,0,0,5,26,3,1,859.73,0.0,86.24,36,50.24,0.02,Low Risk,0
CUST000212,3022.38,5612.48,8634.86,0,0,0,0,0,3,32,3,2,2974.8,0.0,3.81,42,-38.19,0.08,Low Risk,0
CUST000213,2549.1,8309.22,10858.32,1,1,1,0,0,6,21,2,3,8320.52,1538.54,162.7,44,118.7,0.02,Low Risk,0
CUST000214,1301.28,3019.11,4320.39,0,0,1,0,0,4,21,1,1,3503.71,0.0,86.94,28,58.94,0.08,Low Risk,0
CUST000215,1682.53,4342.68,6025.21,1,0,0,0,0,4,27,1,1,666.66,734.83,15.96,28,-12.04,0.14,Low Risk,0
CUST000216,6940.95,6969.78,13910.74,0,1,0,0,0,4,19,1,0,11584.56,0.0,50.8,22,28.8,0.08,Low Risk,0
CUST000217,9331.14,53786.55,63117.69,0,0,0,0,0,3,19,1,1,13062.96,0.0,30.0,28,2.0,0.02,Low Risk,0
CUST000218,2389.93,6640.51,9030.45,1,0,0,0,0,4,21,2,6,7798.49,62.92,5.25,62,-56.75,0.37,High Risk,0
CUST000219,16915.74,7215.04,24130.78,1,0,0,0,1,5,25,0,8,15508.93,3640.07,149.77,66,83.77,0.07,Low Risk,0
CUST000220,0.0,5827.7,5827.7,0,1,0,0,0,3,21,2,1,5417.93,0.0,47.91,32,15.91,0.08,Low Risk,0
CUST000221,2444.43,11626.41,14070.84,1,0,0,0,0,4,22,2,0,2608.9,1827.08,39.52,26,13.52,0.18,Medium Risk,0
CUST000222,373.46,1232.29,1605.75,0,0,1,0,0,4,24,2,0,3625.43,0.0,85.74,26,59.74,0.02,Low Risk,0
CUST000223,1230.34,6751.56,7981.89,1,1,0,1,0,6,15,2,7,4373.76,0.0,103.79,68,35.79,0.13,Low Risk,0
CUST000224,5447.45,0.0,5447.45,1,0,0,0,0,3,23,4,2,7541.02,2846.02,53.04,46,7.04,0.02,Low Risk,0
CUST000225,5952.13,7311.89,13264.03,0,0,1,0,0,4,22,1,8,8882.54,0.0,90.64,70,20.64,0.15,Low Risk,0
CUST000226,3627.22,11386.73,15013.95,1,0,0,0,0,4,26,1,0,9146.51,1162.36,27.82,22,5.82,0.08,Low Risk,0
CUST000227,1507.49,23371.86,24879.36,1,0,1,0,0,5,22,6,0,7974.8,1308.16,120.74,42,78.74,0.02,Low Risk,0
CUST000228,601.64,5147.76,5749.4,0,0,0,1,0,4,26,1,1,1505.82,0.0,57.77,28,29.77,0.02,Low Risk,0
CUST000229,919.93,36263.15,37183.08,1,0,0,0,0,4,20,2,1,8879.24,10017.87,198.76,32,166.76,0.08,Low Risk,0
CUST000230,0.0,20660.26,20660.26,1,0,0,1,0,4,22,0,0,7732.03,4971.13,154.81,18,136.81,0.08,Low Risk,0
CUST000231,0.0,28947.71,28947.71,1,0,0,1,0,4,11,1,0,9826.21,3167.97,126.5,22,104.5,0.02,Low Risk,0
CUST000232,4579.18,9459.43,14038.6,0,0,0,0,0,3,18,1,2,5607.95,0.0,6.26,34,-27.74,0.08,Low Risk,0
CUST000233,18732.75,15188.49,33921.24,1,0,0,1,0,5,22,2,3,23902.98,12411.38,292.24,44,248.24,0.02,Low Risk,0
CUST000234,2523.69,4309.93,6833.63,0,0,0,1,0,4,30,2,2,4790.31,0.0,58.0,38,20.0,0.02,Low Risk,0
CUST000235,1384.72,5445.79,6830.51,1,0,0,0,0,4,22,0,0,6218.03,1249.93,25.68,18,7.68,0.02,Low Risk,0
CUST000236,1079.03,15967.8,17046.82,1,1,0,0,0,5,20,5,7,2470.25,2193.84,92.83,80,12.83,0.07,Low Risk,0
CUST000237,1060.7,1278.98,2339.69,0,0,0,0,0,3,18,0,0,2092.96,0.0,0.99,18,-17.01,0.08,Low Risk,0
CUST000238,2999.08,6237.11,9236.2,0,0,0,0,0,3,21,2,0,5911.79,0.0,4.12,26,-21.88,0.24,Medium Risk,1
CUST000239,4843.52,50034.82,54878.34,0,1,0,0,0,4,26,1,1,18063.4,0.0,71.63,28,43.63,0.02,Low Risk,0
CUST000240,3916.95,0.0,3916.95,1,0,1,0,0,4,20,2,6,14394.39,2547.96,132.17,62,70.17,0.15,Low Risk,0
CUST000241,988.86,3834.42,4823.28,0,0,0,0,0,3,22,2,0,2012.77,0.0,2.25,26,-23.75,0.08,Low Risk,0
CUST000242,5198.43,809.65,6008.08,1,0,1,0,0,5,21,3,1,6341.63,5060.27,178.22,36,142.22,0.02,Low Risk,0
CUST000243,4512.17,13841.21,18353.38,1,0,0,0,0,4,14,1,3,6038.36,0.0,8.42,40,-31.58,0.24,Medium Risk,0
CUST000244,1838.96,604.65,2443.62,1,0,0,0,0,4,26,2,4,2730.07,1018.78,19.25,50,-30.75,0.27,Medium Risk,0
CUST000245,2969.77,7689.3,10659.06,0,0,0,0,0,3,19,1,0,6819.9,0.0,4.83,22,-17.17,0.08,Low Risk,0
CUST000246,1753.17,4520.67,6273.84,0,0,0,0,0,3,22,1,1,2587.97,0.0,2.84,28,-25.16,0.08,Low Risk,0
CUST000247,5358.84,21821.38,27180.22,0,0,0,0,0,3,18,3,1,12064.3,0.0,12.7,36,-23.3,0.14,Low Risk,1
CUST000248,1251.77,3584.73,4836.5,0,0,0,0,0,3,20,2,0,3886.76,0.0,2.21,26,-23.79,0.24,Medium Risk,0
CUST000249,2553.83,9475.35,12029.17,0,0,0,0,0,3,26,4,1,1387.22,0.0,5.59,40,-34.41,0.08,Low Risk,0
CUST000250,9947.59,2294.54,12242.13,0,0,0,1,0,4,24,2,7,3824.43,0.0,59.46,68,-8.54,0.27,Medium Risk,1
CUST000251,8033.36,4740.54,12773.9,1,0,0,0,0,4,20,4,0,13401.13,1609.39,34.02,34,0.02,0.18,Medium Risk,0
CUST000252,1589.49,3321.03,4910.52,1,0,0,0,0,4,19,1,1,7692.73,802.67,16.64,28,-11.36,0.08,Low Risk,0
CUST000253,1893.11,23612.17,25505.28,1,0,0,0,0,4,20,1,1,11494.82,185.28,15.77,28,-12.23,0.08,Low Risk,1
CUST000254,5950.31,21067.98,27018.29,1,0,0,0,0,4,14,2,2,19679.53,6919.39,137.07,38,99.07,0.08,Low Risk,0
CUST000255,0.0,7050.44,7050.44,1,1,0,1,0,5,19,2,0,2285.09,899.47,119.72,26,93.72,0.02,Low Risk,0
CUST000256,7660.79,15797.79,23458.58,1,0,1,0,0,5,25,0,1,10240.19,2388.06,138.44,24,114.44,0.02,Low Risk,0
CUST000257,1893.27,2198.21,4091.48,0,0,0,0,0,3,17,1,0,1635.61,0.0,1.73,22,-20.27,0.14,Low Risk,1
CUST000258,1809.92,7206.09,9016.0,1,0,0,0,0,4,21,2,7,5155.18,100.01,6.01,68,-61.99,0.21,Medium Risk,0
CUST000259,6608.7,4467.21,11075.91,1,0,0,0,0,4,25,1,0,5296.68,3202.19,62.08,22,40.08,0.18,Medium Risk,0
CUST000260,4396.79,49506.8,53903.59,1,0,0,0,0,4,27,3,2,18651.17,1801.74,58.65,42,16.65,0.08,Low Risk,1
CUST000261,2067.04,8893.31,10960.35,0,0,1,0,0,4,23,1,3,4390.48,0.0,90.14,40,50.14,0.02,Low Risk,0
CUST000262,153.49,20983.52,21137.01,0,1,1,0,0,5,25,3,1,7042.9,0.0,140.54,36,104.54,0.02,Low Risk,0
CUST000263,1015.94,3060.93,4076.87,0,0,0,1,0,4,12,1,1,580.33,0.0,56.87,28,28.87,0.08,Low Risk,0
CUST000264,107.62,6684.78,6792.4,1,0,0,0,0,4,16,0,0,3290.37,933.63,20.18,18,2.18,0.08,Low Risk,0
CUST000265,4926.53,23956.39,28882.93,1,0,0,0,0,4,15,1,1,3829.75,119.58,15.77,28,-12.23,0.08,Low Risk,0
CUST000266,1411.4,4313.44,5724.84,0,0,0,1,0,4,19,2,3,3564.88,0.0,57.63,44,13.63,0.02,Low Risk,0
CUST000267,0.0,0.0,0.0,1,0,0,0,1,3,28,5,8,20114.66,1520.08,102.36,86,16.36,0.2,Medium Risk,1
CUST000268,8575.26,31382.9,39958.16,1,0,0,0,0,4,17,0,3,22638.08,3190.66,75.98,36,39.98,0.02,Low Risk,0
CUST000269,2623.39,2163.58,4786.97,0,0,0,0,0,3,18,2,1,4239.87,0.0,1.96,32,-30.04,0.24,Medium Risk,0
CUST000270,6053.46,26707.54,32761.0,1,0,0,0,0,4,21,3,1,9426.07,4163.69,90.32,36,54.32,0.08,Low Risk,0
CUST000271,289.58,3205.65,3495.23,1,0,0,0,0,4,23,1,4,3358.45,623.3,12.92,46,-33.08,0.27,Medium Risk,1
CUST000272,5752.95,0.0,5752.95,1,0,0,0,0,3,21,1,1,21142.28,6870.95,125.59,28,97.59,0.02,Low Risk,0
CUST000273,2415.91,13839.65,16255.57,0,0,1,0,0,4,27,2,0,3258.26,0.0,92.73,26,66.73,0.08,Low Risk,0
CUST000274,8018.85,47758.81,55777.66,0,0,1,0,0,4,29,0,7,16341.59,0.0,111.55,60,51.55,0.31,Medium Risk,0
CUST000275,2725.74,5953.63,8679.37,1,0,0,0,0,4,13,0,1,1194.94,2078.9,41.31,24,17.31,0.08,Low Risk,0
CUST000276,3058.55,772.27,3830.82,1,0,0,0,0,4,20,2,2,16808.12,723.47,14.43,38,-23.57,0.14,Low Risk,0
CUST000277,2996.27,9947.83,12944.1,0,0,0,0,0,3,23,5,0,11914.16,0.0,5.97,38,-32.03,0.08,Low Risk,0
CUST000278,7315.47,5717.09,13032.56,0,0,0,0,0,3,26,4,9,10096.1,0.0,5.3,88,-82.7,0.21,Medium Risk,0
CUST000279,2209.46,7653.26,9862.73,0,0,0,0,0,3,19,1,10,14518.75,0.0,4.56,82,-77.44,0.21,Medium Risk,0
CUST000280,2301.66,19247.08,21548.74,0,0,1,1,0,5,24,2,2,6930.2,0.0,150.39,38,112.39,0.02,Low Risk,0
CUST000281,3495.59,12296.3,15791.89,0,1,1,0,0,5,25,2,6,22083.54,0.0,137.31,62,75.31,0.07,Low Risk,0
CUST000282,2152.9,1931.56,4084.46,0,0,0,0,0,3,18,0,1,1791.25,0.0,1.68,24,-22.32,0.14,Low Risk,0
CUST000283,2976.69,5947.57,8924.26,0,0,0,0,0,3,27,1,0,6242.18,0.0,3.97,22,-18.03,0.08,Low Risk,0
CUST000284,2892.92,1073.26,3966.18,1,0,0,0,0,4,26,2,5,4323.85,2081.34,38.97,56,-17.03,0.27,Medium Risk,0
CUST000285,2046.7,3928.34,5975.04,1,0,0,0,0,4,23,5,1,3590.98,1019.93,21.01,44,-22.99,0.08,Low Risk,0
CUST000286,2.78,20705.91,20708.69,0,0,1,0,0,4,23,3,1,2133.19,0.0,95.35,36,59.35,0.08,Low Risk,0
CUST000287,5548.27,3911.53,9459.8,1,0,0,0,1,5,25,1,2,2102.3,1732.77,110.0,34,76.0,0.02,Low Risk,0
CUST000288,14115.59,33094.91,47210.5,0,0,0,0,0,3,17,6,1,21930.58,0.0,21.25,48,-26.75,0.14,Low Risk,0
CUST000289,357.92,10161.57,10519.49,0,0,1,0,0,4,23,1,0,4399.76,0.0,90.2,22,68.2,0.02,Low Risk,0
CUST000290,2370.26,14092.73,16462.99,1,0,1,0,0,5,23,2,2,8557.03,6868.5,216.47,38,178.47,0.02,Low Risk,0
CUST000291,2427.44,6093.97,8521.41,0,1,0,0,0,4,21,0,0,5449.21,0.0,48.86,18,30.86,0.08,Low Risk,0
CUST000292,2455.9,2685.09,5140.99,0,0,0,0,0,3,18,1,0,4451.09,0.0,2.16,22,-19.84,0.08,Low Risk,0
CUST000293,6862.92,19363.25,26226.17,0,0,1,0,0,4,35,2,0,16102.38,0.0,96.97,26,70.97,0.08,Low Risk,0
CUST000294,786.06,1152.01,1938.07,1,1,0,0,0,5,24,2,0,1203.88,733.02,59.03,26,33.03,0.1,Low Risk,0
CUST000295,2206.29,23336.04,25542.32,1,0,0,0,0,4,27,2,1,3808.71,1561.66,40.51,32,8.51,0.02,Low Risk,0
CUST000296,3438.36,0.0,3438.36,1,1,0,0,0,4,27,3,3,7020.66,4702.94,130.8,48,82.8,0.02,Low Risk,0
CUST000297,2209.18,301.94,2511.12,0,0,1,0,0,3,22,3,8,3834.51,0.0,85.89,78,7.89,0.21,Medium Risk,1
CUST000298,1256.14,0.0,1256.14,1,0,0,0,0,3,26,2,1,9044.33,1272.89,23.33,32,-8.67,0.14,Low Risk,0
CUST000299,2437.46,0.0,2437.46,1,0,0,1,0,4,20,1,0,3050.09,697.43,68.37,22,46.37,0.08,Low Risk,0
CUST000300,4604.97,6556.92,11161.88,0,0,0,0,0,3,19,2,1,5940.27,0.0,4.81,32,-27.19,0.08,Low Risk,0
CUST000301,2923.69,19437.8,22361.49,1,0,0,0,0,4,26,2,1,8980.36,3033.13,65.29,32,33.29,0.18,Medium Risk,0
CUST000302,2551.87,11978.49,14530.36,0,0,0,0,0,3,16,1,2,6112.04,0.0,6.84,34,-27.16,0.14,Low Risk,0
CUST000303,1853.97,10060.77,11914.74,1,0,0,0,0,4,21,1,1,10526.68,7998.41,149.62,28,121.62,0.18,Medium Risk,0
CUST000304,6089.87,31353.39,37443.26,1,1,0,0,0,5,20,4,0,3327.1,13450.69,304.82,34,270.82,0.02,Low Risk,0
CUST000305,1599.29,7071.71,8671.01,1,0,0,0,0,4,18,1,1,3993.96,267.88,8.89,28,-19.11,0.08,Low Risk,0
CUST000306,712.49,6017.16,6729.65,0,0,0,0,0,3,26,2,2,2598.07,0.0,3.25,38,-34.75,0.14,Low Risk,1
CUST000307,6739.68,5736.61,12476.29,1,0,0,0,0,4,20,4,1,10816.68,3096.41,60.85,40,20.85,0.08,Low Risk,0
CUST000308,7733.6,3677.61,11411.21,0,0,0,0,0,3,34,4,0,8101.4,0.0,4.42,34,-29.58,0.08,Low Risk,0
CUST000309,1856.4,2073.0,3929.39,0,0,0,0,0,3,18,3,1,2692.15,0.0,1.66,36,-34.34,0.14,Low Risk,0
CUST000310,4245.98,9558.41,13804.39,0,0,0,0,0,3,22,4,3,9949.6,0.0,6.19,52,-45.81,0.14,Low Risk,0
CUST000311,1804.33,38366.25,40170.58,1,0,0,0,0,4,21,4,0,10512.12,957.11,37.01,34,3.01,0.08,Low Risk,0
CUST000312,6557.71,7929.16,14486.87,1,0,0,0,0,4,22,2,1,8742.81,684.4,18.47,32,-13.53,0.14,Low Risk,0
CUST000313,1613.86,12203.66,13817.52,1,0,0,0,0,4,25,5,0,4556.47,1534.14,34.25,38,-3.75,0.08,Low Risk,0
CUST000314,1618.78,70304.19,71922.97,1,0,0,0,0,4,18,2,1,6045.35,8515.3,188.97,32,156.97,0.02,Low Risk,0
CUST000315,2201.14,5306.05,7507.19,1,0,0,0,0,4,20,0,5,3056.55,28.84,3.91,48,-44.09,0.21,Medium Risk,0
CUST000316,2711.18,0.0,2711.18,1,0,0,0,0,3,20,3,1,1879.59,0.0,0.9,36,-35.1,0.24,Medium Risk,0
CUST000317,3795.36,41512.11,45307.47,1,0,0,0,0,4,20,3,1,14348.93,5293.75,117.31,36,81.31,0.02,Low Risk,0
CUST000318,2225.48,18495.95,20721.43,1,0,0,0,0,4,22,1,3,5124.22,2128.1,48.3,40,8.3,0.18,Medium Risk,0
CUST000319,3316.86,4389.76,7706.61,0,0,0,1,1,5,24,2,3,2034.78,0.0,133.3,44,89.3,0.02,Low Risk,0
CUST000320,4444.82,2313.13,6757.95,0,1,0,0,0,4,24,0,1,3802.96,0.0,47.64,24,23.64,0.08,Low Risk,1
CUST000321,4293.63,9905.11,14198.74,1,0,0,0,0,4,17,1,1,9084.21,3746.9,73.83,28,45.83,0.18,Medium Risk,0
CUST000322,326.67,31887.16,32213.83,1,1,0,1,0,6,26,4,3,10774.12,2115.89,154.14,52,102.14,0.02,Low Risk,0
CUST000323,2953.6,3572.98,6526.58,1,0,0,0,0,4,22,2,0,7681.3,721.12,15.75,26,-10.25,0.14,Low Risk,0
CUST000324,10832.05,911.15,11743.19,1,1,0,0,0,5,21,2,7,15698.68,682.62,61.35,68,-6.65,0.19,Medium Risk,0
CUST000325,984.66,1375.04,2359.7,1,0,0,0,0,4,23,1,1,3180.76,1204.89,22.7,28,-5.3,0.08,Low Risk,0
CUST000326,200.5,3826.45,4026.95,0,0,0,0,0,3,18,2,0,1906.1,0.0,1.98,26,-24.02,0.14,Low Risk,0
CUST000327,7115.78,13868.2,20983.99,0,0,0,0,1,4,20,1,1,6600.08,0.0,84.31,28,56.31,0.08,Low Risk,0
CUST000328,4733.72,4462.0,9195.72,1,0,0,0,1,5,23,3,9,7111.3,1159.07,99.67,84,15.67,0.07,Low Risk,0
CUST000329,3236.73,43892.14,47128.87,1,0,0,0,0,4,18,1,4,16945.92,1767.9,54.85,46,8.85,0.15,Low Risk,0
CUST000330,1041.8,1422.04,2463.83,1,0,0,0,0,4,21,2,2,2328.05,658.38,12.91,38,-25.09,0.24,Medium Risk,0
CUST000331,2374.55,0.0,2374.55,0,0,0,0,0,2,21,0,0,21694.91,0.0,0.79,18,-17.21,0.26,Medium Risk,0
CUST000332,1351.25,14201.52,15552.77,0,0,0,0,0,3,29,1,0,4540.64,0.0,7.55,22,-14.45,0.14,Low Risk,0
CUST000333,3414.51,8121.89,11536.4,0,0,0,0,0,3,24,1,4,2497.82,0.0,5.2,46,-40.8,0.27,Medium Risk,1
CUST000334,3297.19,17743.66,21040.85,1,0,0,1,0,5,28,2,5,8298.44,2622.17,112.17,56,56.17,0.13,Low Risk,0
CUST000335,4024.28,17424.36,21448.64,1,0,1,0,0,5,23,0,1,10142.76,785.83,109.2,24,85.2,0.1,Low Risk,0
CUST000336,542.25,2062.11,2604.36,0,0,0,0,0,3,28,0,6,3330.19,0.0,1.21,54,-52.79,0.27,Medium Risk,0
CUST000337,13809.74,76164.42,89974.16,0,0,0,0,0,3,23,2,1,11598.87,0.0,42.69,32,10.69,0.02,Low Risk,0
CUST000338,8629.98,33542.86,42172.84,1,0,1,0,0,5,18,0,2,17041.08,1561.07,132.75,30,102.75,0.02,Low Risk,0
CUST000339,10598.48,25975.67,36574.14,1,0,0,0,0,4,20,0,0,13125.23,915.95,33.01,18,15.01,0.08,Low Risk,0
CUST000340,4760.16,0.0,4760.16,0,0,0,0,0,2,19,1,2,5154.84,0.0,1.59,34,-32.41,0.26,Medium Risk,0
CUST000341,901.19,5752.3,6653.49,1,0,0,0,0,4,14,2,0,2879.46,2510.43,48.36,26,22.36,0.08,Low Risk,0
CUST000342,8253.9,11958.55,20212.45,0,0,0,0,0,3,29,3,0,5396.44,0.0,8.73,30,-21.27,0.14,Low Risk,0
CUST000343,515.83,7895.02,8410.85,0,1,0,0,0,4,23,3,0,3936.34,0.0,49.12,30,19.12,0.02,Low Risk,0
CUST000344,479.86,3689.12,4168.98,0,0,1,0,0,4,21,1,0,1583.73,0.0,87.0,22,65.0,0.02,Low Risk,0
CUST000345,16532.66,46467.82,63000.47,1,0,1,0,0,5,33,1,1,21074.37,0.0,113.74,28,85.74,0.02,Low Risk,0
CUST000346,7258.55,7359.04,14617.59,0,0,0,0,0,3,19,2,3,7627.78,0.0,6.1,44,-37.9,0.14,Low Risk,0
CUST000347,1204.7,10417.37,11622.07,1,1,0,0,0,5,19,3,1,8111.43,2164.98,89.58,36,53.58,0.02,Low Risk,0
CUST000348,3501.35,9520.75,13022.1,1,0,0,0,0,4,28,2,0,3910.86,0.0,5.93,26,-20.07,0.08,Low Risk,0
CUST000349,3515.05,7358.94,10873.99,1,0,0,0,0,4,17,1,1,3156.17,1525.77,32.31,28,4.31,0.08,Low Risk,0
CUST000350,10321.96,45163.55,55485.51,1,0,0,1,0,5,18,1,1,8865.55,891.35,97.07,28,69.07,0.02,Low Risk,0
CUST000351,13417.97,28585.52,42003.5,0,0,0,0,0,3,27,3,0,24022.28,0.0,18.77,30,-11.23,0.14,Low Risk,0
CUST000352,2397.27,4694.59,7091.86,0,0,0,0,0,3,25,3,2,2257.32,0.0,3.15,42,-38.85,0.14,Low Risk,0
CUST000353,2325.91,1684.06,4009.97,1,0,0,0,0,4,13,1,2,2581.11,0.0,1.62,34,-32.38,0.24,Medium Risk,1
CUST000354,0.0,0.0,0.0,1,0,1,0,0,3,24,1,4,16481.94,1523.89,112.43,46,66.43,0.26,Medium Risk,0
CUST000355,0.0,8878.83,8878.83,0,0,0,1,0,3,20,1,1,2580.79,0.0,59.44,28,31.44,0.02,Low Risk,0
CUST000356,1797.36,17966.98,19764.34,1,0,0,0,0,4,23,2,2,9183.32,1112.67,29.61,38,-8.39,0.14,Low Risk,0
CUST000357,2399.26,8226.49,10625.75,1,0,0,0,0,4,23,4,1,4502.09,3384.57,65.84,40,25.84,0.08,Low Risk,0
CUST000358,7879.04,24977.92,32856.97,1,0,1,0,0,5,16,2,8,12806.16,5255.61,194.72,74,120.72,0.13,Low Risk,0
CUST000359,0.0,8887.52,8887.52,1,0,0,0,0,3,24,2,1,5033.51,826.94,19.33,32,-12.67,0.14,Low Risk,0
CUST000360,5610.71,11610.6,17221.31,1,0,1,0,0,5,24,0,2,4767.02,1971.87,128.17,30,98.17,0.02,Low Risk,0
CUST000361,0.0,20170.76,20170.76,0,0,0,0,0,2,20,5,2,19777.86,0.0,10.09,50,-39.91,0.2,Medium Risk,1
CUST000362,2837.26,0.0,2837.26,1,0,0,0,0,3,23,0,2,6124.52,256.56,5.56,30,-24.44,0.14,Low Risk,1
CUST000363,3221.23,3560.27,6781.5,1,1,0,0,0,5,17,1,7,9287.32,0.0,47.85,64,-16.15,0.19,Medium Risk,0
CUST000364,0.0,11664.75,11664.75,0,1,0,0,0,3,27,1,4,22377.19,0.0,50.83,46,4.83,0.31,Medium Risk,0
CUST000365,13189.15,18005.68,31194.83,0,0,0,0,0,3,34,0,0,18792.16,0.0,13.4,18,-4.6,0.24,Medium Risk,0
CUST000366,1181.47,0.0,1181.47,0,0,0,0,0,2,24,3,0,862.4,0.0,0.39,30,-29.61,0.2,Medium Risk,0
CUST000367,3799.0,12553.28,16352.28,0,0,0,0,0,3,16,1,0,8770.07,0.0,7.54,22,-14.46,0.08,Low Risk,0
CUST000368,1915.19,11389.03,13304.22,1,0,1,0,0,5,21,1,0,2610.39,1024.01,109.77,22,87.77,0.02,Low Risk,0
CUST000369,363.06,5722.31,6085.36,0,0,0,0,0,3,20,0,4,3120.75,0.0,2.98,42,-39.02,0.27,Medium Risk,1
CUST000370,3507.77,0.0,3507.77,1,0,0,0,0,3,30,1,2,9861.32,1484.31,27.89,34,-6.11,0.14,Low Risk,0
CUST000371,5804.79,9577.16,15381.95,1,0,0,0,0,4,17,2,3,6013.52,4459.99,87.0,44,43.0,0.02,Low Risk,0
CUST000372,1486.03,4599.14,6085.16,1,0,0,0,0,4,23,2,1,2740.91,835.36,17.83,32,-14.17,0.24,Medium Risk,0
CUST000373,904.48,18179.64,19084.12,1,0,0,1,0,5,21,2,1,24362.17,0.0,64.39,32,32.39,0.02,Low Risk,0
CUST000374,6954.79,31419.83,38374.63,1,0,0,0,0,4,23,5,0,10004.81,2469.41,62.48,38,24.48,0.02,Low Risk,0
CUST000375,0.0,3832.1,3832.1,1,0,0,0,0,3,19,2,0,5011.56,1095.89,21.64,26,-4.36,0.08,Low Risk,0
CUST000376,1142.31,4911.29,6053.6,0,0,0,1,0,4,14,2,1,1200.78,0.0,57.84,32,25.84,0.08,Low Risk,0
CUST000377,5840.52,11478.48,17319.0,0,0,1,0,0,4,23,4,4,6235.49,0.0,92.69,58,34.69,0.21,Medium Risk,0
CUST000378,2603.14,30629.87,33233.01,1,1,0,0,0,5,23,1,0,3547.69,4205.21,136.88,22,114.88,0.02,Low Risk,0
CUST000379,266.23,4434.44,4700.67,1,0,0,0,0,4,21,0,2,5272.91,6646.55,121.94,30,91.94,0.08,Low Risk,1
CUST000380,0.0,32118.19,32118.19,0,0,0,0,0,2,25,1,0,19447.68,0.0,16.06,22,-5.94,0.2,Medium Risk,0
CUST000381,1614.84,10562.54,12177.37,0,0,0,0,0,3,18,3,2,2204.98,0.0,5.82,42,-36.18,0.14,Low Risk,0
CUST000382,5908.72,24653.33,30562.04,0,1,1,0,0,5,31,5,2,20890.98,0.0,144.3,50,94.3,0.02,Low Risk,0
CUST000383,2044.42,0.0,2044.42,0,0,0,1,0,3,19,2,1,5934.85,0.0,55.68,32,23.68,0.08,Low Risk,0
CUST000384,1914.29,10951.52,12865.81,0,0,0,1,0,4,28,2,0,10813.95,0.0,61.11,26,35.11,0.18,Medium Risk,0
CUST000385,589.44,7545.1,8134.54,0,0,0,1,0,4,18,5,0,5427.01,0.0,58.97,38,20.97,0.18,Medium Risk,0
CUST000386,3854.41,924.83,4779.24,1,0,0,0,0,4,22,1,5,12432.58,3172.03,58.84,52,6.84,0.21,Medium Risk,0
CUST000387,4280.95,35175.39,39456.33,1,0,0,1,0,5,32,1,2,4140.44,3496.05,136.94,34,102.94,0.02,Low Risk,0
CUST000388,5679.24,10881.24,16560.48,0,0,0,1,0,4,28,2,0,14355.05,0.0,62.33,26,36.33,0.08,Low Risk,0
CUST000389,2143.46,14060.06,16203.52,1,1,0,0,0,5,23,3,3,5484.38,2067.02,89.95,48,41.95,0.02,Low Risk,0
CUST000390,1694.9,1480.54,3175.44,0,0,1,1,0,5,29,3,0,4522.61,0.0,141.31,30,111.31,0.02,Low Risk,0
