customer_id,state,age_group,income_band,customer_segment,credit_score_band,tenure_band,estimated_income,tenure_years,estimated_credit_score
CUST000307,TN,55-64,75K-125K,Emerging Affluent,Good,3-5 Years,100000,4.0,700
CUST000308,OH,65+,125K-200K,Mass Market,Fair,5-10 Years,160000,7.0,630
CUST000309,NY,55-64,40K-75K,Mass Market,Very Good,1-3 Years,57500,2.0,760
CUST000310,MI,25-34,75K-125K,Mass Market,Good,1-3 Years,100000,2.0,700
CUST000311,TX,25-34,125K-200K,Mass Market,Good,1-3 Years,160000,2.0,700
CUST000312,PA,45-54,75K-125K,Mass Market,Very Good,3-5 Years,100000,4.0,760
CUST000313,MA,18-24,40K-75K,Emerging Affluent,Fair,5-10 Years,57500,7.0,630
CUST000314,MI,65+,200K+,Mass Market,Very Good,10+ Years,240000,12.0,760
CUST000315,CA,35-44,Under 40K,Small Business,Good,5-10 Years,30000,7.0,700
CUST000316,WA,45-54,40K-75K,Emerging Affluent,Excellent,0-1 Years,57500,0.5,810
CUST000317,MI,35-44,125K-200K,Affluent,Poor,5-10 Years,160000,7.0,560
CUST000318,NC,25-34,75K-125K,Affluent,Good,0-1 Years,100000,0.5,700
CUST000319,TN,45-54,Under 40K,Small Business,Good,10+ Years,30000,12.0,700
CUST000320,TX,35-44,125K-200K,Mass Market,Good,1-3 Years,160000,2.0,700
CUST000321,VA,35-44,75K-125K,Emerging Affluent,Very Good,0-1 Years,100000,0.5,760
CUST000322,OH,55-64,75K-125K,Emerging Affluent,Fair,10+ Years,100000,12.0,630
CUST000323,FL,55-64,40K-75K,Mass Market,Very Good,1-3 Years,57500,2.0,760
CUST000324,GA,35-44,125K-200K,Mass Market,Good,3-5 Years,160000,4.0,700
CUST000325,PA,65+,40K-75K,Emerging Affluent,Poor,5-10 Years,57500,7.0,560
CUST000326,NC,18-24,Under 40K,Mass Market,Good,3-5 Years,30000,4.0,700
CUST000327,FL,45-54,75K-125K,Small Business,Good,1-3 Years,100000,2.0,700
CUST000328,MI,35-44,40K-75K,Small Business,Good,5-10 Years,57500,7.0,700
CUST000329,MD,45-54,125K-200K,Affluent,Very Good,5-10 Years,160000,7.0,760
CUST000330,OR,55-64,Under 40K,Mass Market,Very Good,0-1 Years,30000,0.5,760
CUST000331,WA,25-34,125K-200K,Affluent,Fair,3-5 Years,160000,4.0,630
CUST000332,CA,35-44,75K-125K,Mass Market,Fair,3-5 Years,100000,4.0,630
CUST000333,OR,55-64,40K-75K,Mass Market,Fair,3-5 Years,57500,4.0,630
CUST000334,MA,18-24,40K-75K,Affluent,Very Good,3-5 Years,57500,4.0,760
CUST000335,NY,45-54,75K-125K,Mass Market,Good,0-1 Years,100000,0.5,700
CUST000336,FL,65+,Under 40K,Affluent,Poor,3-5 Years,30000,4.0,560
CUST000337,OH,55-64,200K+,Emerging Affluent,Good,10+ Years,240000,12.0,700
CUST000338,TN,35-44,125K-200K,Mass Market,Fair,10+ Years,160000,12.0,630
CUST000339,FL,25-34,125K-200K,Mass Market,Excellent,3-5 Years,160000,4.0,810
CUST000340,TN,45-54,40K-75K,Mass Market,Poor,1-3 Years,57500,2.0,560
CUST000341,IL,35-44,40K-75K,Mass Market,Good,1-3 Years,57500,2.0,700
CUST000342,MA,65+,75K-125K,Mass Market,Very Good,3-5 Years,100000,4.0,760
CUST000343,NY,25-34,Under 40K,Emerging Affluent,Good,5-10 Years,30000,7.0,700
CUST000344,NY,25-34,Under 40K,Mass Market,Good,5-10 Years,30000,7.0,700
CUST000345,OR,25-34,200K+,Mass Market,Excellent,3-5 Years,240000,4.0,810
CUST000346,MN,45-54,75K-125K,Mass Market,Good,1-3 Years,100000,2.0,700
CUST000347,WA,25-34,40K-75K,Mass Market,Excellent,10+ Years,57500,12.0,810
CUST000348,OH,45-54,40K-75K,Mass Market,Excellent,10+ Years,57500,12.0,810
CUST000349,TN,55-64,40K-75K,Mass Market,Fair,1-3 Years,57500,2.0,630
CUST000350,NY,35-44,125K-200K,Mass Market,Very Good,5-10 Years,160000,7.0,760
CUST000351,IL,45-54,200K+,Mass Market,Fair,1-3 Years,240000,2.0,630
CUST000352,IL,35-44,Under 40K,Mass Market,Good,3-5 Years,30000,4.0,700
CUST000353,OR,18-24,40K-75K,Emerging Affluent,Poor,0-1 Years,57500,0.5,560
CUST000354,MA,45-54,75K-125K,Mass Market,Excellent,1-3 Years,100000,2.0,810
CUST000355,PA,25-34,Under 40K,Emerging Affluent,Very Good,5-10 Years,30000,7.0,760
CUST000356,NC,45-54,75K-125K,Mass Market,Fair,1-3 Years,100000,2.0,630
CUST000357,MI,35-44,75K-125K,Mass Market,Good,3-5 Years,100000,4.0,700
CUST000358,IL,35-44,125K-200K,Emerging Affluent,Very Good,1-3 Years,160000,2.0,760
CUST000359,GA,35-44,40K-75K,Mass Market,Fair,1-3 Years,57500,2.0,630
CUST000360,PA,35-44,75K-125K,Emerging Affluent,Good,1-3 Years,100000,2.0,700
CUST000361,GA,35-44,125K-200K,Mass Market,Very Good,5-10 Years,160000,7.0,760
CUST000362,NJ,55-64,40K-75K,Emerging Affluent,Very Good,3-5 Years,57500,4.0,760
CUST000363,NY,25-34,75K-125K,Mass Market,Excellent,3-5 Years,100000,4.0,810
CUST000364,MA,35-44,125K-200K,Mass Market,Very Good,0-1 Years,160000,0.5,760
CUST000365,MN,35-44,125K-200K,Mass Market,Very Good,0-1 Years,160000,0.5,760
CUST000366,MI,35-44,Under 40K,Emerging Affluent,Excellent,10+ Years,30000,12.0,810
CUST000367,TN,18-24,75K-125K,Mass Market,Poor,5-10 Years,100000,7.0,560
CUST000368,WA,65+,Under 40K,Affluent,Very Good,5-10 Years,30000,7.0,760
CUST000369,NJ,25-34,Under 40K,Mass Market,Fair,3-5 Years,30000,4.0,630
CUST000370,PA,25-34,40K-75K,Mass Market,Good,3-5 Years,57500,4.0,700
CUST000371,NY,25-34,125K-200K,Mass Market,Excellent,5-10 Years,160000,7.0,810
CUST000372,WA,18-24,40K-75K,Mass Market,Poor,0-1 Years,57500,0.5,560
CUST000373,TX,18-24,125K-200K,Emerging Affluent,Good,10+ Years,160000,12.0,700
CUST000374,OR,55-64,125K-200K,Mass Market,Excellent,5-10 Years,160000,7.0,810
CUST000375,OR,35-44,Under 40K,Mass Market,Excellent,10+ Years,30000,12.0,810
CUST000376,FL,45-54,Under 40K,Affluent,Poor,1-3 Years,30000,2.0,560
CUST000377,PA,45-54,75K-125K,Mass Market,Poor,1-3 Years,100000,2.0,560
CUST000378,FL,45-54,125K-200K,Emerging Affluent,Good,1-3 Years,160000,2.0,700
CUST000379,TX,55-64,75K-125K,Mass Market,Very Good,1-3 Years,100000,2.0,760
CUST000380,OH,35-44,125K-200K,Mass Market,Very Good,10+ Years,160000,12.0,760
CUST000381,PA,65+,40K-75K,Emerging Affluent,Very Good,3-5 Years,57500,4.0,760
CUST000382,CA,35-44,200K+,Mass Market,Very Good,5-10 Years,240000,7.0,760
CUST000383,OH,55-64,40K-75K,Mass Market,Poor,1-3 Years,57500,2.0,560
CUST000384,MA,45-54,75K-125K,Emerging Affluent,Good,0-1 Years,100000,0.5,700
CUST000385,AZ,65+,40K-75K,Emerging Affluent,Fair,0-1 Years,57500,0.5,630
CUST000386,CA,35-44,75K-125K,Mass Market,Poor,1-3 Years,100000,2.0,560
CUST000387,CA,45-54,75K-125K,Affluent,Poor,3-5 Years,100000,4.0,560
CUST000388,OH,45-54,75K-125K,Small Business,Fair,3-5 Years,100000,4.0,630
CUST000389,GA,25-34,40K-75K,Mass Market,Fair,1-3 Years,57500,2.0,630
CUST000390,MI,35-44,40K-75K,Mass Market,Fair,1-3 Years,57500,2.0,630
CUST000391,VA,45-54,Under 40K,Mass Market,Good,10+ Years,30000,12.0,700
CUST000392,MD,55-64,40K-75K,Affluent,Good,3-5 Years,57500,4.0,700
CUST000393,OH,25-34,40K-75K,Small Business,Fair,1-3 Years,57500,2.0,630
CUST000394,PA,65+,40K-75K,Emerging Affluent,Good,3-5 Years,57500,4.0,700
CUST000395,IL,35-44,40K-75K,Emerging Affluent,Good,10+ Years,57500,12.0,700
CUST000396,CO,45-54,75K-125K,Emerging Affluent,Good,10+ Years,100000,12.0,700
CUST000397,AZ,65+,40K-75K,Emerging Affluent,Very Good,0-1 Years,57500,0.5,760
CUST000398,AZ,45-54,Under 40K,Mass Market,Fair,1-3 Years,30000,2.0,630
CUST000399,MN,55-64,Under 40K,Small Business,Good,3-5 Years,30000,4.0,700
CUST000400,TN,65+,125K-200K,Mass Market,Poor,10+ Years,160000,12.0,560
CUST000401,WA,45-54,125K-200K,Mass Market,Fair,5-10 Years,160000,7.0,630
CUST000402,VA,45-54,Under 40K,Small Business,Very Good,3-5 Years,30000,4.0,760
CUST000403,MN,65+,40K-75K,Mass Market,Fair,3-5 Years,57500,4.0,630
CUST000404,OR,35-44,75K-125K,Mass Market,Good,3-5 Years,100000,4.0,700
CUST000405,CA,45-54,Under 40K,Small Business,Good,1-3 Years,30000,2.0,700
CUST000406,IL,25-34,200K+,Mass Market,Good,3-5 Years,240000,4.0,700
CUST000407,CA,35-44,40K-75K,Mass Market,Very Good,3-5 Years,57500,4.0,760
CUST000408,WA,25-34,125K-200K,Mass Market,Very Good,5-10 Years,160000,7.0,760
CUST000409,AZ,65+,75K-125K,Mass Market,Good,1-3 Years,100000,2.0,700
CUST000410,AZ,65+,40K-75K,Mass Market,Fair,5-10 Years,57500,7.0,630
CUST000411,MA,35-44,75K-125K,Affluent,Good,3-5 Years,100000,4.0,700
CUST000412,TX,45-54,40K-75K,Emerging Affluent,Very Good,0-1 Years,57500,0.5,760
CUST000413,MI,55-64,75K-125K,Mass Market,Fair,0-1 Years,100000,0.5,630
CUST000414,NJ,35-44,75K-125K,Emerging Affluent,Very Good,3-5 Years,100000,4.0,760
CUST000415,MD,35-44,40K-75K,Mass Market,Very Good,5-10 Years,57500,7.0,760
CUST000416,NJ,45-54,75K-125K,Mass Market,Fair,0-1 Years,100000,0.5,630
CUST000417,WA,45-54,40K-75K,Mass Market,Fair,1-3 Years,57500,2.0,630
CUST000418,WA,35-44,75K-125K,Affluent,Excellent,1-3 Years,100000,2.0,810
CUST000419,NJ,35-44,Under 40K,Mass Market,Good,0-1 Years,30000,0.5,700
CUST000420,MI,65+,40K-75K,Mass Market,Good,3-5 Years,57500,4.0,700
CUST000421,OR,35-44,40K-75K,Emerging Affluent,Good,1-3 Years,57500,2.0,700
CUST000422,WA,18-24,75K-125K,Mass Market,Good,3-5 Years,100000,4.0,700
CUST000423,OR,55-64,75K-125K,Emerging Affluent,Good,3-5 Years,100000,4.0,700
CUST000424,NY,25-34,75K-125K,Affluent,Good,5-10 Years,100000,7.0,700
CUST000425,PA,55-64,40K-75K,Mass Market,Good,5-10 Years,57500,7.0,700
CUST000426,CO,25-34,200K+,Mass Market,Good,5-10 Years,240000,7.0,700
CUST000427,NJ,55-64,Under 40K,Affluent,Fair,5-10 Years,30000,7.0,630
CUST000428,IL,55-64,75K-125K,Mass Market,Very Good,5-10 Years,100000,7.0,760
CUST000429,NC,55-64,75K-125K,Mass Market,Good,1-3 Years,100000,2.0,700
CUST000430,TX,25-34,40K-75K,Affluent,Excellent,5-10 Years,57500,7.0,810
CUST000431,FL,25-34,75K-125K,Mass Market,Poor,1-3 Years,100000,2.0,560
CUST000432,OH,45-54,Under 40K,Mass Market,Good,1-3 Years,30000,2.0,700
CUST000433,CA,35-44,75K-125K,Mass Market,Good,3-5 Years,100000,4.0,700
CUST000434,MI,35-44,75K-125K,Emerging Affluent,Excellent,3-5 Years,100000,4.0,810
CUST000435,CO,35-44,Under 40K,Emerging Affluent,Very Good,5-10 Years,30000,7.0,760
CUST000436,AZ,45-54,75K-125K,Affluent,Very Good,3-5 Years,100000,4.0,760
CUST000437,FL,55-64,40K-75K,Mass Market,Good,3-5 Years,57500,4.0,700
CUST000438,TX,45-54,40K-75K,Mass Market,Very Good,0-1 Years,57500,0.5,760
CUST000439,CO,45-54,125K-200K,Mass Market,Excellent,1-3 Years,160000,2.0,810
CUST000440,NC,18-24,200K+,Mass Market,Very Good,0-1 Years,240000,0.5,760
CUST000441,NJ,25-34,125K-200K,Mass Market,Very Good,1-3 Years,160000,2.0,760
CUST000442,PA,45-54,75K-125K,Mass Market,Very Good,5-10 Years,100000,7.0,760
CUST000443,OR,35-44,Under 40K,Mass Market,Fair,0-1 Years,30000,0.5,630
CUST000444,AZ,25-34,75K-125K,Mass Market,Very Good,5-10 Years,100000,7.0,760
CUST000445,TX,45-54,40K-75K,Mass Market,Fair,5-10 Years,57500,7.0,630
CUST000446,FL,25-34,125K-200K,Mass Market,Very Good,5-10 Years,160000,7.0,760
CUST000447,WA,45-54,75K-125K,Mass Market,Good,5-10 Years,100000,7.0,700
CUST000448,CO,35-44,75K-125K,Emerging Affluent,Fair,3-5 Years,100000,4.0,630
CUST000449,OH,55-64,Under 40K,Mass Market,Very Good,3-5 Years,30000,4.0,760
CUST000450,PA,35-44,40K-75K,Emerging Affluent,Fair,5-10 Years,57500,7.0,630
CUST000451,NC,35-44,75K-125K,Emerging Affluent,Very Good,5-10 Years,100000,7.0,760
CUST000452,PA,25-34,75K-125K,Mass Market,Good,5-10 Years,100000,7.0,700
CUST000453,MA,35-44,Under 40K,Mass Market,Good,3-5 Years,30000,4.0,700
CUST000454,NJ,65+,125K-200K,Mass Market,Excellent,3-5 Years,160000,4.0,810
CUST000455,OR,35-44,Under 40K,Mass Market,Excellent,0-1 Years,30000,0.5,810
CUST000456,MN,18-24,40K-75K,Mass Market,Poor,5-10 Years,57500,7.0,560
CUST000457,TN,25-34,75K-125K,Emerging Affluent,Good,3-5 Years,100000,4.0,700
CUST000458,FL,35-44,Under 40K,Mass Market,Poor,10+ Years,30000,12.0,560
CUST000459,CA,35-44,40K-75K,Emerging Affluent,Very Good,5-10 Years,57500,7.0,760
CUST000460,AZ,25-34,40K-75K,Small Business,Fair,1-3 Years,57500,2.0,630
CUST000461,WA,25-34,75K-125K,Mass Market,Very Good,5-10 Years,100000,7.0,760
CUST000462,MN,25-34,75K-125K,Emerging Affluent,Fair,10+ Years,100000,12.0,630
CUST000463,GA,35-44,125K-200K,Mass Market,Good,5-10 Years,160000,7.0,700
CUST000464,MN,45-54,Under 40K,Affluent,Good,3-5 Years,30000,4.0,700
CUST000465,NJ,18-24,75K-125K,Mass Market,Poor,3-5 Years,100000,4.0,560
CUST000466,OR,18-24,125K-200K,Mass Market,Fair,5-10 Years,160000,7.0,630
CUST000467,MA,45-54,Under 40K,Emerging Affluent,Poor,10+ Years,30000,12.0,560
CUST000468,NY,25-34,40K-75K,Mass Market,Fair,10+ Years,57500,12.0,630
CUST000469,AZ,35-44,125K-200K,Emerging Affluent,Good,1-3 Years,160000,2.0,700
CUST000470,NY,65+,40K-75K,Affluent,Good,0-1 Years,57500,0.5,700
CUST000471,CO,25-34,125K-200K,Small Business,Excellent,0-1 Years,160000,0.5,810
CUST000472,NJ,55-64,75K-125K,Mass Market,Fair,3-5 Years,100000,4.0,630
CUST000473,OR,25-34,75K-125K,Mass Market,Very Good,3-5 Years,100000,4.0,760
CUST000474,PA,65+,200K+,Emerging Affluent,Very Good,3-5 Years,240000,4.0,760
CUST000475,MA,25-34,125K-200K,Mass Market,Good,5-10 Years,160000,7.0,700
CUST000476,TX,65+,Under 40K,Emerging Affluent,Very Good,5-10 Years,30000,7.0,760
CUST000477,FL,25-34,200K+,Mass Market,Excellent,10+ Years,240000,12.0,810
CUST000478,NJ,45-54,Under 40K,Affluent,Excellent,3-5 Years,30000,4.0,810
CUST000479,OH,35-44,75K-125K,Emerging Affluent,Good,5-10 Years,100000,7.0,700
CUST000480,GA,18-24,75K-125K,Mass Market,Excellent,1-3 Years,100000,2.0,810
CUST000481,CO,55-64,125K-200K,Mass Market,Very Good,1-3 Years,160000,2.0,760
CUST000482,FL,25-34,Under 40K,Mass Market,Very Good,3-5 Years,30000,4.0,760
CUST000483,IL,25-34,40K-75K,Mass Market,Fair,1-3 Years,57500,2.0,630
CUST000484,NC,35-44,40K-75K,Affluent,Fair,5-10 Years,57500,7.0,630
CUST000485,CA,55-64,75K-125K,Mass Market,Very Good,1-3 Years,100000,2.0,760
CUST000486,WA,45-54,200K+,Mass Market,Poor,1-3 Years,240000,2.0,560
CUST000487,CO,18-24,40K-75K,Mass Market,Very Good,1-3 Years,57500,2.0,760
CUST000488,PA,25-34,125K-200K,Mass Market,Poor,5-10 Years,160000,7.0,560
CUST000489,OR,25-34,125K-200K,Mass Market,Very Good,5-10 Years,160000,7.0,760
CUST000490,CO,45-54,125K-200K,Mass Market,Excellent,1-3 Years,160000,2.0,810
CUST000491,CO,55-64,Under 40K,Affluent,Very Good,0-1 Years,30000,0.5,760
CUST000492,OH,18-24,125K-200K,Mass Market,Very Good,3-5 Years,160000,4.0,760
CUST000493,FL,45-54,Under 40K,Mass Market,Fair,1-3 Years,30000,2.0,630
CUST000494,TN,18-24,75K-125K,Mass Market,Good,3-5 Years,100000,4.0,700
CUST000495,MN,35-44,Under 40K,Mass Market,Good,5-10 Years,30000,7.0,700
CUST000496,NJ,25-34,200K+,Mass Market,Poor,1-3 Years,240000,2.0,560
CUST000497,GA,35-44,75K-125K,Mass Market,Good,1-3 Years,100000,2.0,700
CUST000498,NY,25-34,40K-75K,Mass Market,Excellent,5-10 Years,57500,7.0,810
CUST000499,WA,55-64,40K-75K,Mass Market,Good,1-3 Years,57500,2.0,700
CUST000500,NY,25-34,75K-125K,Mass Market,Very Good,10+ Years,100000,12.0,760
CUST000501,WA,55-64,200K+,Mass Market,Excellent,1-3 Years,240000,2.0,810
CUST000502,MA,25-34,75K-125K,Affluent,Very Good,10+ Years,100000,12.0,760
CUST000503,MI,45-54,40K-75K,Mass Market,Fair,10+ Years,57500,12.0,630
CUST000504,MA,35-44,Under 40K,Mass Market,Poor,5-10 Years,30000,7.0,560
CUST000505,WA,35-44,Under 40K,Affluent,Fair,0-1 Years,30000,0.5,630
CUST000506,FL,65+,125K-200K,Mass Market,Poor,3-5 Years,160000,4.0,560
CUST000507,OH,55-64,125K-200K,Affluent,Excellent,1-3 Years,160000,2.0,810
CUST000508,AZ,45-54,40K-75K,Mass Market,Excellent,5-10 Years,57500,7.0,810
CUST000509,MD,55-64,200K+,Emerging Affluent,Fair,10+ Years,240000,12.0,630
CUST000510,NC,55-64,40K-75K,Emerging Affluent,Fair,1-3 Years,57500,2.0,630
CUST000511,OR,25-34,75K-125K,Small Business,Excellent,3-5 Years,100000,4.0,810
CUST000512,OR,18-24,75K-125K,Affluent,Excellent,1-3 Years,100000,2.0,810
CUST000513,VA,25-34,40K-75K,Mass Market,Poor,1-3 Years,57500,2.0,560
CUST000514,VA,25-34,125K-200K,Mass Market,Very Good,5-10 Years,160000,7.0,760
CUST000515,TX,35-44,40K-75K,Mass Market,Poor,1-3 Years,57500,2.0,560
CUST000516,AZ,45-54,Under 40K,Mass Market,Good,1-3 Years,30000,2.0,700
CUST000517,OR,35-44,40K-75K,Mass Market,Fair,3-5 Years,57500,4.0,630
CUST000518,NC,45-54,75K-125K,Mass Market,Poor,10+ Years,100000,12.0,560
CUST000519,WA,18-24,40K-75K,Mass Market,Good,10+ Years,57500,12.0,700
CUST000520,MD,45-54,75K-125K,Affluent,Fair,5-10 Years,100000,7.0,630
CUST000521,AZ,55-64,75K-125K,Mass Market,Very Good,5-10 Years,100000,7.0,760
CUST000522,TN,25-34,Under 40K,Mass Market,Fair,5-10 Years,30000,7.0,630
CUST000523,MI,25-34,40K-75K,Mass Market,Poor,3-5 Years,57500,4.0,560
CUST000524,MD,25-34,40K-75K,Mass Market,Good,5-10 Years,57500,7.0,700
CUST000525,MI,35-44,Under 40K,Mass Market,Very Good,10+ Years,30000,12.0,760
CUST000526,CA,55-64,40K-75K,Mass Market,Good,5-10 Years,57500,7.0,700
CUST000527,NY,45-54,40K-75K,Mass Market,Good,1-3 Years,57500,2.0,700
CUST000528,TX,25-34,40K-75K,Mass Market,Good,0-1 Years,57500,0.5,700
CUST000529,TN,18-24,40K-75K,Mass Market,Excellent,3-5 Years,57500,4.0,810
CUST000530,MI,18-24,40K-75K,Mass Market,Excellent,5-10 Years,57500,7.0,810
CUST000531,NY,45-54,40K-75K,Mass Market,Good,10+ Years,57500,12.0,700
CUST000532,TX,35-44,125K-200K,Affluent,Very Good,5-10 Years,160000,7.0,760
CUST000533,IL,65+,40K-75K,Small Business,Fair,1-3 Years,57500,2.0,630
CUST000534,FL,25-34,40K-75K,Small Business,Good,10+ Years,57500,12.0,700
CUST000535,OH,55-64,40K-75K,Affluent,Excellent,0-1 Years,57500,0.5,810
CUST000536,MA,35-44,75K-125K,Affluent,Good,10+ Years,100000,12.0,700
CUST000537,FL,55-64,75K-125K,Mass Market,Good,3-5 Years,100000,4.0,700
CUST000538,TX,45-54,75K-125K,Small Business,Fair,0-1 Years,100000,0.5,630
CUST000539,MI,55-64,125K-200K,Affluent,Excellent,1-3 Years,160000,2.0,810
CUST000540,OH,45-54,40K-75K,Mass Market,Good,5-10 Years,57500,7.0,700
CUST000541,GA,18-24,125K-200K,Mass Market,Fair,5-10 Years,160000,7.0,630
CUST000542,MI,55-64,Under 40K,Affluent,Good,1-3 Years,30000,2.0,700
CUST000543,CO,55-64,75K-125K,Small Business,Fair,1-3 Years,100000,2.0,630
CUST000544,CO,55-64,40K-75K,Emerging Affluent,Very Good,0-1 Years,57500,0.5,760
CUST000545,NY,25-34,125K-200K,Emerging Affluent,Very Good,10+ Years,160000,12.0,760
CUST000546,MN,35-44,Under 40K,Mass Market,Good,0-1 Years,30000,0.5,700
CUST000547,PA,55-64,Under 40K,Mass Market,Very Good,5-10 Years,30000,7.0,760
CUST000548,CO,18-24,Under 40K,Mass Market,Fair,1-3 Years,30000,2.0,630
CUST000549,MD,35-44,75K-125K,Mass Market,Poor,1-3 Years,100000,2.0,560
CUST000550,GA,35-44,200K+,Mass Market,Good,1-3 Years,240000,2.0,700
CUST000551,OR,45-54,75K-125K,Mass Market,Good,1-3 Years,100000,2.0,700
CUST000552,AZ,55-64,40K-75K,Mass Market,Fair,1-3 Years,57500,2.0,630
CUST000553,FL,35-44,125K-200K,Small Business,Very Good,3-5 Years,160000,4.0,760
CUST000554,NC,45-54,75K-125K,Mass Market,Fair,5-10 Years,100000,7.0,630
CUST000555,CO,45-54,75K-125K,Mass Market,Excellent,10+ Years,100000,12.0,810
CUST000556,TX,25-34,40K-75K,Emerging Affluent,Very Good,3-5 Years,57500,4.0,760
CUST000557,MD,18-24,200K+,Small Business,Very Good,3-5 Years,240000,4.0,760
CUST000558,VA,45-54,40K-75K,Mass Market,Poor,10+ Years,57500,12.0,560
CUST000559,FL,55-64,40K-75K,Emerging Affluent,Excellent,1-3 Years,57500,2.0,810
CUST000560,OH,35-44,40K-75K,Mass Market,Excellent,5-10 Years,57500,7.0,810
CUST000561,GA,45-54,75K-125K,Emerging Affluent,Very Good,10+ Years,100000,12.0,760
CUST000562,IL,55-64,40K-75K,Emerging Affluent,Good,10+ Years,57500,12.0,700
CUST000563,NJ,35-44,75K-125K,Emerging Affluent,Very Good,3-5 Years,100000,4.0,760
CUST000564,TX,35-44,125K-200K,Affluent,Excellent,1-3 Years,160000,2.0,810
CUST000565,VA,35-44,75K-125K,Emerging Affluent,Good,10+ Years,100000,12.0,700
CUST000566,VA,45-54,40K-75K,Mass Market,Excellent,3-5 Years,57500,4.0,810
CUST000567,OR,35-44,75K-125K,Mass Market,Fair,0-1 Years,100000,0.5,630
CUST000568,OH,45-54,75K-125K,Mass Market,Fair,0-1 Years,100000,0.5,630
CUST000569,VA,35-44,40K-75K,Affluent,Fair,10+ Years,57500,12.0,630
CUST000570,WA,35-44,75K-125K,Affluent,Good,1-3 Years,100000,2.0,700
CUST000571,MA,55-64,40K-75K,Emerging Affluent,Fair,5-10 Years,57500,7.0,630
CUST000572,CA,35-44,40K-75K,Emerging Affluent,Good,1-3 Years,57500,2.0,700
CUST000573,MA,25-34,40K-75K,Mass Market,Good,3-5 Years,57500,4.0,700
CUST000574,MN,18-24,Under 40K,Mass Market,Poor,1-3 Years,30000,2.0,560
CUST000575,NJ,25-34,75K-125K,Emerging Affluent,Fair,5-10 Years,100000,7.0,630
CUST000576,NY,25-34,Under 40K,Mass Market,Good,0-1 Years,30000,0.5,700
CUST000577,FL,25-34,40K-75K,Emerging Affluent,Good,1-3 Years,57500,2.0,700
CUST000578,OH,35-44,125K-200K,Mass Market,Fair,10+ Years,160000,12.0,630
CUST000579,MN,18-24,40K-75K,Small Business,Fair,0-1 Years,57500,0.5,630
CUST000580,GA,25-34,40K-75K,Emerging Affluent,Poor,10+ Years,57500,12.0,560
CUST000581,MA,55-64,75K-125K,Emerging Affluent,Poor,0-1 Years,100000,0.5,560
CUST000582,FL,18-24,Under 40K,Mass Market,Fair,1-3 Years,30000,2.0,630
CUST000583,MN,25-34,75K-125K,Mass Market,Good,0-1 Years,100000,0.5,700
CUST000584,MD,25-34,75K-125K,Mass Market,Very Good,0-1 Years,100000,0.5,760
CUST000585,GA,25-34,Under 40K,Mass Market,Fair,1-3 Years,30000,2.0,630
CUST000586,TN,55-64,200K+,Mass Market,Good,1-3 Years,240000,2.0,700
CUST000587,CA,35-44,40K-75K,Affluent,Good,0-1 Years,57500,0.5,700
CUST000588,MN,55-64,125K-200K,Emerging Affluent,Fair,0-1 Years,160000,0.5,630
CUST000589,NC,18-24,75K-125K,Affluent,Very Good,3-5 Years,100000,4.0,760
CUST000590,NJ,25-34,Under 40K,Affluent,Excellent,10+ Years,30000,12.0,810
CUST000591,NY,55-64,40K-75K,Emerging Affluent,Fair,5-10 Years,57500,7.0,630
CUST000592,MD,18-24,Under 40K,Emerging Affluent,Good,10+ Years,30000,12.0,700
CUST000593,OH,25-34,75K-125K,Mass Market,Good,0-1 Years,100000,0.5,700
CUST000594,WA,65+,40K-75K,Mass Market,Excellent,5-10 Years,57500,7.0,810
CUST000595,AZ,25-34,75K-125K,Mass Market,Excellent,1-3 Years,100000,2.0,810
CUST000596,NJ,65+,40K-75K,Mass Market,Good,5-10 Years,57500,7.0,700
CUST000597,MI,45-54,125K-200K,Affluent,Very Good,10+ Years,160000,12.0,760
CUST000598,VA,65+,Under 40K,Mass Market,Poor,1-3 Years,30000,2.0,560
CUST000599,PA,18-24,125K-200K,Mass Market,Very Good,5-10 Years,160000,7.0,760
CUST000600,TX,65+,75K-125K,Mass Market,Good,5-10 Years,100000,7.0,700
CUST000601,FL,35-44,75K-125K,Mass Market,Very Good,5-10 Years,100000,7.0,760
CUST000602,WA,55-64,75K-125K,Small Business,Poor,5-10 Years,100000,7.0,560
CUST000603,VA,35-44,40K-75K,Mass Market,Fair,5-10 Years,57500,7.0,630
CUST000604,OH,25-34,200K+,Mass Market,Fair,5-10 Years,240000,7.0,630
CUST000605,MI,55-64,Under 40K,Mass Market,Good,0-1 Years,30000,0.5,700
CUST000606,AZ,35-44,Under 40K,Mass Market,Very Good,0-1 Years,30000,0.5,760
CUST000607,NC,18-24,75K-125K,Affluent,Very Good,10+ Years,100000,12.0,760
CUST000608,NY,55-64,75K-125K,Emerging Affluent,Good,1-3 Years,100000,2.0,700
CUST000609,NJ,55-64,125K-200K,Mass Market,Very Good,5-10 Years,160000,7.0,760
CUST000610,NC,45-54,Under 40K,Emerging Affluent,Fair,1-3 Years,30000,2.0,630
